,category,data_source,freq,tickers,cut,fields,vendor_tickers
10398,fx-implied-vol,bloomberg,daily,USDINR10R1Y,TOK,close,USDINR10R1Y CMPT Curncy
10399,fx-implied-vol,bloomberg,daily,USDINR10R2Y,TOK,close,USDINR10R2Y CMPT Curncy
10400,fx-implied-vol,bloomberg,daily,USDINR10R3Y,TOK,close,USDINR10R3Y CMPT Curncy
10401,fx-implied-vol,bloomberg,daily,USDINR10R5Y,TOK,close,USDINR10R5Y CMPT Curncy
10402,fx-implied-vol,bloomberg,daily,USDINR25BON,TOK,close,USDINR25BON CMPT Curncy
10403,fx-implied-vol,bloomberg,daily,USDINR25B1W,TOK,close,USDINR25B1W CMPT Curncy
10404,fx-implied-vol,bloomberg,daily,USDINR25B2W,TOK,close,USDINR25B2W CMPT Curncy
10405,fx-implied-vol,bloomberg,daily,USDINR25B3W,TOK,close,USDINR25B3W CMPT Curncy
10406,fx-implied-vol,bloomberg,daily,USDINR25B1M,TOK,close,USDINR25B1M CMPT Curncy
10407,fx-implied-vol,bloomberg,daily,USDINR25B2M,TOK,close,USDINR25B2M CMPT Curncy
10408,fx-implied-vol,bloomberg,daily,USDINR25B3M,TOK,close,USDINR25B3M CMPT Curncy
10409,fx-implied-vol,bloomberg,daily,USDINR25B4M,TOK,close,USDINR25B4M CMPT Curncy
10410,fx-implied-vol,bloomberg,daily,USDINR25B6M,TOK,close,USDINR25B6M CMPT Curncy
10411,fx-implied-vol,bloomberg,daily,USDINR25B9M,TOK,close,USDINR25B9M CMPT Curncy
10412,fx-implied-vol,bloomberg,daily,USDINR25B1Y,TOK,close,USDINR25B1Y CMPT Curncy
10413,fx-implied-vol,bloomberg,daily,USDINR25B2Y,TOK,close,USDINR25B2Y CMPT Curncy
10414,fx-implied-vol,bloomberg,daily,USDINR25B3Y,TOK,close,USDINR25B3Y CMPT Curncy
10415,fx-implied-vol,bloomberg,daily,USDINR25B5Y,TOK,close,USDINR25B5Y CMPT Curncy
10416,fx-implied-vol,bloomberg,daily,USDINR10BON,TOK,close,USDINR10BON CMPT Curncy
10417,fx-implied-vol,bloomberg,daily,USDINR10B1W,TOK,close,USDINR10B1W CMPT Curncy
10418,fx-implied-vol,bloomberg,daily,USDINR10B2W,TOK,close,USDINR10B2W CMPT Curncy
10419,fx-implied-vol,bloomberg,daily,USDINR10B3W,TOK,close,USDINR10B3W CMPT Curncy
10420,fx-implied-vol,bloomberg,daily,USDINR10B1M,TOK,close,USDINR10B1M CMPT Curncy
10421,fx-implied-vol,bloomberg,daily,USDINR10B2M,TOK,close,USDINR10B2M CMPT Curncy
10422,fx-implied-vol,bloomberg,daily,USDINR10B3M,TOK,close,USDINR10B3M CMPT Curncy
10423,fx-implied-vol,bloomberg,daily,USDINR10B4M,TOK,close,USDINR10B4M CMPT Curncy
10424,fx-implied-vol,bloomberg,daily,USDINR10B6M,TOK,close,USDINR10B6M CMPT Curncy
10425,fx-implied-vol,bloomberg,daily,USDINR10B9M,TOK,close,USDINR10B9M CMPT Curncy
10426,fx-implied-vol,bloomberg,daily,USDINR10B1Y,TOK,close,USDINR10B1Y CMPT Curncy
10427,fx-implied-vol,bloomberg,daily,USDINR10B2Y,TOK,close,USDINR10B2Y CMPT Curncy
10428,fx-implied-vol,bloomberg,daily,USDINR10B3Y,TOK,close,USDINR10B3Y CMPT Curncy
10429,fx-implied-vol,bloomberg,daily,USDINR10B5Y,TOK,close,USDINR10B5Y CMPT Curncy
10430,fx-implied-vol,bloomberg,daily,USDIDRVON,TOK,close,USDIDRVON CMPT Curncy
10431,fx-implied-vol,bloomberg,daily,USDIDRV1W,TOK,close,USDIDRV1W CMPT Curncy
10432,fx-implied-vol,bloomberg,daily,USDIDRV2W,TOK,close,USDIDRV2W CMPT Curncy
10433,fx-implied-vol,bloomberg,daily,USDIDRV3W,TOK,close,USDIDRV3W CMPT Curncy
10434,fx-implied-vol,bloomberg,daily,USDIDRV1M,TOK,close,USDIDRV1M CMPT Curncy
10435,fx-implied-vol,bloomberg,daily,USDIDRV2M,TOK,close,USDIDRV2M CMPT Curncy
10436,fx-implied-vol,bloomberg,daily,USDIDRV3M,TOK,close,USDIDRV3M CMPT Curncy
10437,fx-implied-vol,bloomberg,daily,USDIDRV4M,TOK,close,USDIDRV4M CMPT Curncy
10438,fx-implied-vol,bloomberg,daily,USDIDRV6M,TOK,close,USDIDRV6M CMPT Curncy
10439,fx-implied-vol,bloomberg,daily,USDIDRV9M,TOK,close,USDIDRV9M CMPT Curncy
10440,fx-implied-vol,bloomberg,daily,USDIDRV1Y,TOK,close,USDIDRV1Y CMPT Curncy
10441,fx-implied-vol,bloomberg,daily,USDIDRV2Y,TOK,close,USDIDRV2Y CMPT Curncy
10442,fx-implied-vol,bloomberg,daily,USDIDRV3Y,TOK,close,USDIDRV3Y CMPT Curncy
10443,fx-implied-vol,bloomberg,daily,USDIDRV5Y,TOK,close,USDIDRV5Y CMPT Curncy
10444,fx-implied-vol,bloomberg,daily,USDIDR25RON,TOK,close,USDIDR25RON CMPT Curncy
10445,fx-implied-vol,bloomberg,daily,USDIDR25R1W,TOK,close,USDIDR25R1W CMPT Curncy
10446,fx-implied-vol,bloomberg,daily,USDIDR25R2W,TOK,close,USDIDR25R2W CMPT Curncy
10447,fx-implied-vol,bloomberg,daily,USDIDR25R3W,TOK,close,USDIDR25R3W CMPT Curncy
10448,fx-implied-vol,bloomberg,daily,USDIDR25R1M,TOK,close,USDIDR25R1M CMPT Curncy
10449,fx-implied-vol,bloomberg,daily,USDIDR25R2M,TOK,close,USDIDR25R2M CMPT Curncy
10450,fx-implied-vol,bloomberg,daily,USDIDR25R3M,TOK,close,USDIDR25R3M CMPT Curncy
10451,fx-implied-vol,bloomberg,daily,USDIDR25R4M,TOK,close,USDIDR25R4M CMPT Curncy
10452,fx-implied-vol,bloomberg,daily,USDIDR25R6M,TOK,close,USDIDR25R6M CMPT Curncy
10453,fx-implied-vol,bloomberg,daily,USDIDR25R9M,TOK,close,USDIDR25R9M CMPT Curncy
10454,fx-implied-vol,bloomberg,daily,USDIDR25R1Y,TOK,close,USDIDR25R1Y CMPT Curncy
10455,fx-implied-vol,bloomberg,daily,USDIDR25R2Y,TOK,close,USDIDR25R2Y CMPT Curncy
10456,fx-implied-vol,bloomberg,daily,USDIDR25R3Y,TOK,close,USDIDR25R3Y CMPT Curncy
10457,fx-implied-vol,bloomberg,daily,USDIDR25R5Y,TOK,close,USDIDR25R5Y CMPT Curncy
10458,fx-implied-vol,bloomberg,daily,USDIDR10RON,TOK,close,USDIDR10RON CMPT Curncy
10459,fx-implied-vol,bloomberg,daily,USDIDR10R1W,TOK,close,USDIDR10R1W CMPT Curncy
10460,fx-implied-vol,bloomberg,daily,USDIDR10R2W,TOK,close,USDIDR10R2W CMPT Curncy
10461,fx-implied-vol,bloomberg,daily,USDIDR10R3W,TOK,close,USDIDR10R3W CMPT Curncy
10462,fx-implied-vol,bloomberg,daily,USDIDR10R1M,TOK,close,USDIDR10R1M CMPT Curncy
10463,fx-implied-vol,bloomberg,daily,USDIDR10R2M,TOK,close,USDIDR10R2M CMPT Curncy
10464,fx-implied-vol,bloomberg,daily,USDIDR10R3M,TOK,close,USDIDR10R3M CMPT Curncy
10465,fx-implied-vol,bloomberg,daily,USDIDR10R4M,TOK,close,USDIDR10R4M CMPT Curncy
10466,fx-implied-vol,bloomberg,daily,USDIDR10R6M,TOK,close,USDIDR10R6M CMPT Curncy
10467,fx-implied-vol,bloomberg,daily,USDIDR10R9M,TOK,close,USDIDR10R9M CMPT Curncy
10468,fx-implied-vol,bloomberg,daily,USDIDR10R1Y,TOK,close,USDIDR10R1Y CMPT Curncy
10469,fx-implied-vol,bloomberg,daily,USDIDR10R2Y,TOK,close,USDIDR10R2Y CMPT Curncy
10470,fx-implied-vol,bloomberg,daily,USDIDR10R3Y,TOK,close,USDIDR10R3Y CMPT Curncy
10471,fx-implied-vol,bloomberg,daily,USDIDR10R5Y,TOK,close,USDIDR10R5Y CMPT Curncy
10472,fx-implied-vol,bloomberg,daily,USDIDR25BON,TOK,close,USDIDR25BON CMPT Curncy
10473,fx-implied-vol,bloomberg,daily,USDIDR25B1W,TOK,close,USDIDR25B1W CMPT Curncy
10474,fx-implied-vol,bloomberg,daily,USDIDR25B2W,TOK,close,USDIDR25B2W CMPT Curncy
10475,fx-implied-vol,bloomberg,daily,USDIDR25B3W,TOK,close,USDIDR25B3W CMPT Curncy
10476,fx-implied-vol,bloomberg,daily,USDIDR25B1M,TOK,close,USDIDR25B1M CMPT Curncy
10477,fx-implied-vol,bloomberg,daily,USDIDR25B2M,TOK,close,USDIDR25B2M CMPT Curncy
10478,fx-implied-vol,bloomberg,daily,USDIDR25B3M,TOK,close,USDIDR25B3M CMPT Curncy
10479,fx-implied-vol,bloomberg,daily,USDIDR25B4M,TOK,close,USDIDR25B4M CMPT Curncy
10480,fx-implied-vol,bloomberg,daily,USDIDR25B6M,TOK,close,USDIDR25B6M CMPT Curncy
10481,fx-implied-vol,bloomberg,daily,USDIDR25B9M,TOK,close,USDIDR25B9M CMPT Curncy
10482,fx-implied-vol,bloomberg,daily,USDIDR25B1Y,TOK,close,USDIDR25B1Y CMPT Curncy
10483,fx-implied-vol,bloomberg,daily,USDIDR25B2Y,TOK,close,USDIDR25B2Y CMPT Curncy
10484,fx-implied-vol,bloomberg,daily,USDIDR25B3Y,TOK,close,USDIDR25B3Y CMPT Curncy
10485,fx-implied-vol,bloomberg,daily,USDIDR25B5Y,TOK,close,USDIDR25B5Y CMPT Curncy
10486,fx-implied-vol,bloomberg,daily,USDIDR10BON,TOK,close,USDIDR10BON CMPT Curncy
10487,fx-implied-vol,bloomberg,daily,USDIDR10B1W,TOK,close,USDIDR10B1W CMPT Curncy
10488,fx-implied-vol,bloomberg,daily,USDIDR10B2W,TOK,close,USDIDR10B2W CMPT Curncy
10489,fx-implied-vol,bloomberg,daily,USDIDR10B3W,TOK,close,USDIDR10B3W CMPT Curncy
10490,fx-implied-vol,bloomberg,daily,USDIDR10B1M,TOK,close,USDIDR10B1M CMPT Curncy
10491,fx-implied-vol,bloomberg,daily,USDIDR10B2M,TOK,close,USDIDR10B2M CMPT Curncy
10492,fx-implied-vol,bloomberg,daily,USDIDR10B3M,TOK,close,USDIDR10B3M CMPT Curncy
10493,fx-implied-vol,bloomberg,daily,USDIDR10B4M,TOK,close,USDIDR10B4M CMPT Curncy
10494,fx-implied-vol,bloomberg,daily,USDIDR10B6M,TOK,close,USDIDR10B6M CMPT Curncy
10495,fx-implied-vol,bloomberg,daily,USDIDR10B9M,TOK,close,USDIDR10B9M CMPT Curncy
10496,fx-implied-vol,bloomberg,daily,USDIDR10B1Y,TOK,close,USDIDR10B1Y CMPT Curncy
10497,fx-implied-vol,bloomberg,daily,USDIDR10B2Y,TOK,close,USDIDR10B2Y CMPT Curncy
10498,fx-implied-vol,bloomberg,daily,USDIDR10B3Y,TOK,close,USDIDR10B3Y CMPT Curncy
10499,fx-implied-vol,bloomberg,daily,USDIDR10B5Y,TOK,close,USDIDR10B5Y CMPT Curncy
10500,fx-implied-vol,bloomberg,daily,USDSGDVON,TOK,close,USDSGDVON CMPT Curncy
10501,fx-implied-vol,bloomberg,daily,USDSGDV1W,TOK,close,USDSGDV1W CMPT Curncy
10502,fx-implied-vol,bloomberg,daily,USDSGDV2W,TOK,close,USDSGDV2W CMPT Curncy
10503,fx-implied-vol,bloomberg,daily,USDSGDV3W,TOK,close,USDSGDV3W CMPT Curncy
10504,fx-implied-vol,bloomberg,daily,USDSGDV1M,TOK,close,USDSGDV1M CMPT Curncy
10505,fx-implied-vol,bloomberg,daily,USDSGDV2M,TOK,close,USDSGDV2M CMPT Curncy
10506,fx-implied-vol,bloomberg,daily,USDSGDV3M,TOK,close,USDSGDV3M CMPT Curncy
10507,fx-implied-vol,bloomberg,daily,USDSGDV4M,TOK,close,USDSGDV4M CMPT Curncy
10508,fx-implied-vol,bloomberg,daily,USDSGDV6M,TOK,close,USDSGDV6M CMPT Curncy
10509,fx-implied-vol,bloomberg,daily,USDSGDV9M,TOK,close,USDSGDV9M CMPT Curncy
10510,fx-implied-vol,bloomberg,daily,USDSGDV1Y,TOK,close,USDSGDV1Y CMPT Curncy
10511,fx-implied-vol,bloomberg,daily,USDSGDV2Y,TOK,close,USDSGDV2Y CMPT Curncy
10512,fx-implied-vol,bloomberg,daily,USDSGDV3Y,TOK,close,USDSGDV3Y CMPT Curncy
10513,fx-implied-vol,bloomberg,daily,USDSGDV5Y,TOK,close,USDSGDV5Y CMPT Curncy
10514,fx-implied-vol,bloomberg,daily,USDSGD25RON,TOK,close,USDSGD25RON CMPT Curncy
10515,fx-implied-vol,bloomberg,daily,USDSGD25R1W,TOK,close,USDSGD25R1W CMPT Curncy
10516,fx-implied-vol,bloomberg,daily,USDSGD25R2W,TOK,close,USDSGD25R2W CMPT Curncy
10517,fx-implied-vol,bloomberg,daily,USDSGD25R3W,TOK,close,USDSGD25R3W CMPT Curncy
10518,fx-implied-vol,bloomberg,daily,USDSGD25R1M,TOK,close,USDSGD25R1M CMPT Curncy
10519,fx-implied-vol,bloomberg,daily,USDSGD25R2M,TOK,close,USDSGD25R2M CMPT Curncy
10520,fx-implied-vol,bloomberg,daily,USDSGD25R3M,TOK,close,USDSGD25R3M CMPT Curncy
10521,fx-implied-vol,bloomberg,daily,USDSGD25R4M,TOK,close,USDSGD25R4M CMPT Curncy
10522,fx-implied-vol,bloomberg,daily,USDSGD25R6M,TOK,close,USDSGD25R6M CMPT Curncy
10523,fx-implied-vol,bloomberg,daily,USDSGD25R9M,TOK,close,USDSGD25R9M CMPT Curncy
10524,fx-implied-vol,bloomberg,daily,USDSGD25R1Y,TOK,close,USDSGD25R1Y CMPT Curncy
10525,fx-implied-vol,bloomberg,daily,USDSGD25R2Y,TOK,close,USDSGD25R2Y CMPT Curncy
10526,fx-implied-vol,bloomberg,daily,USDSGD25R3Y,TOK,close,USDSGD25R3Y CMPT Curncy
10527,fx-implied-vol,bloomberg,daily,USDSGD25R5Y,TOK,close,USDSGD25R5Y CMPT Curncy
10528,fx-implied-vol,bloomberg,daily,USDSGD10RON,TOK,close,USDSGD10RON CMPT Curncy
10529,fx-implied-vol,bloomberg,daily,USDSGD10R1W,TOK,close,USDSGD10R1W CMPT Curncy
10530,fx-implied-vol,bloomberg,daily,USDSGD10R2W,TOK,close,USDSGD10R2W CMPT Curncy
10531,fx-implied-vol,bloomberg,daily,USDSGD10R3W,TOK,close,USDSGD10R3W CMPT Curncy
10532,fx-implied-vol,bloomberg,daily,USDSGD10R1M,TOK,close,USDSGD10R1M CMPT Curncy
10533,fx-implied-vol,bloomberg,daily,USDSGD10R2M,TOK,close,USDSGD10R2M CMPT Curncy
10534,fx-implied-vol,bloomberg,daily,USDSGD10R3M,TOK,close,USDSGD10R3M CMPT Curncy
10535,fx-implied-vol,bloomberg,daily,USDSGD10R4M,TOK,close,USDSGD10R4M CMPT Curncy
10536,fx-implied-vol,bloomberg,daily,USDSGD10R6M,TOK,close,USDSGD10R6M CMPT Curncy
10537,fx-implied-vol,bloomberg,daily,USDSGD10R9M,TOK,close,USDSGD10R9M CMPT Curncy
10538,fx-implied-vol,bloomberg,daily,USDSGD10R1Y,TOK,close,USDSGD10R1Y CMPT Curncy
10539,fx-implied-vol,bloomberg,daily,USDSGD10R2Y,TOK,close,USDSGD10R2Y CMPT Curncy
10540,fx-implied-vol,bloomberg,daily,USDSGD10R3Y,TOK,close,USDSGD10R3Y CMPT Curncy
10541,fx-implied-vol,bloomberg,daily,USDSGD10R5Y,TOK,close,USDSGD10R5Y CMPT Curncy
10542,fx-implied-vol,bloomberg,daily,USDSGD25BON,TOK,close,USDSGD25BON CMPT Curncy
10543,fx-implied-vol,bloomberg,daily,USDSGD25B1W,TOK,close,USDSGD25B1W CMPT Curncy
10544,fx-implied-vol,bloomberg,daily,USDSGD25B2W,TOK,close,USDSGD25B2W CMPT Curncy
10545,fx-implied-vol,bloomberg,daily,USDSGD25B3W,TOK,close,USDSGD25B3W CMPT Curncy
10546,fx-implied-vol,bloomberg,daily,USDSGD25B1M,TOK,close,USDSGD25B1M CMPT Curncy
10547,fx-implied-vol,bloomberg,daily,USDSGD25B2M,TOK,close,USDSGD25B2M CMPT Curncy
10548,fx-implied-vol,bloomberg,daily,USDSGD25B3M,TOK,close,USDSGD25B3M CMPT Curncy
10549,fx-implied-vol,bloomberg,daily,USDSGD25B4M,TOK,close,USDSGD25B4M CMPT Curncy
10550,fx-implied-vol,bloomberg,daily,USDSGD25B6M,TOK,close,USDSGD25B6M CMPT Curncy
10551,fx-implied-vol,bloomberg,daily,USDSGD25B9M,TOK,close,USDSGD25B9M CMPT Curncy
10552,fx-implied-vol,bloomberg,daily,USDSGD25B1Y,TOK,close,USDSGD25B1Y CMPT Curncy
10553,fx-implied-vol,bloomberg,daily,USDSGD25B2Y,TOK,close,USDSGD25B2Y CMPT Curncy
10554,fx-implied-vol,bloomberg,daily,USDSGD25B3Y,TOK,close,USDSGD25B3Y CMPT Curncy
10555,fx-implied-vol,bloomberg,daily,USDSGD25B5Y,TOK,close,USDSGD25B5Y CMPT Curncy
10556,fx-implied-vol,bloomberg,daily,USDSGD10BON,TOK,close,USDSGD10BON CMPT Curncy
10557,fx-implied-vol,bloomberg,daily,USDSGD10B1W,TOK,close,USDSGD10B1W CMPT Curncy
10558,fx-implied-vol,bloomberg,daily,USDSGD10B2W,TOK,close,USDSGD10B2W CMPT Curncy
10559,fx-implied-vol,bloomberg,daily,USDSGD10B3W,TOK,close,USDSGD10B3W CMPT Curncy
10560,fx-implied-vol,bloomberg,daily,USDSGD10B1M,TOK,close,USDSGD10B1M CMPT Curncy
10561,fx-implied-vol,bloomberg,daily,USDSGD10B2M,TOK,close,USDSGD10B2M CMPT Curncy
10562,fx-implied-vol,bloomberg,daily,USDSGD10B3M,TOK,close,USDSGD10B3M CMPT Curncy
10563,fx-implied-vol,bloomberg,daily,USDSGD10B4M,TOK,close,USDSGD10B4M CMPT Curncy
10564,fx-implied-vol,bloomberg,daily,USDSGD10B6M,TOK,close,USDSGD10B6M CMPT Curncy
10565,fx-implied-vol,bloomberg,daily,USDSGD10B9M,TOK,close,USDSGD10B9M CMPT Curncy
10566,fx-implied-vol,bloomberg,daily,USDSGD10B1Y,TOK,close,USDSGD10B1Y CMPT Curncy
10567,fx-implied-vol,bloomberg,daily,USDSGD10B2Y,TOK,close,USDSGD10B2Y CMPT Curncy
10568,fx-implied-vol,bloomberg,daily,USDSGD10B3Y,TOK,close,USDSGD10B3Y CMPT Curncy
10569,fx-implied-vol,bloomberg,daily,USDSGD10B5Y,TOK,close,USDSGD10B5Y CMPT Curncy
10570,fx-implied-vol,bloomberg,daily,USDCNYVON,TOK,close,USDCNYVON CMPT Curncy
10571,fx-implied-vol,bloomberg,daily,USDCNYV1W,TOK,close,USDCNYV1W CMPT Curncy
10572,fx-implied-vol,bloomberg,daily,USDCNYV2W,TOK,close,USDCNYV2W CMPT Curncy
10573,fx-implied-vol,bloomberg,daily,USDCNYV3W,TOK,close,USDCNYV3W CMPT Curncy
10574,fx-implied-vol,bloomberg,daily,USDCNYV1M,TOK,close,USDCNYV1M CMPT Curncy
10575,fx-implied-vol,bloomberg,daily,USDCNYV2M,TOK,close,USDCNYV2M CMPT Curncy
10576,fx-implied-vol,bloomberg,daily,USDCNYV3M,TOK,close,USDCNYV3M CMPT Curncy
10577,fx-implied-vol,bloomberg,daily,USDCNYV4M,TOK,close,USDCNYV4M CMPT Curncy
10578,fx-implied-vol,bloomberg,daily,USDCNYV6M,TOK,close,USDCNYV6M CMPT Curncy
10579,fx-implied-vol,bloomberg,daily,USDCNYV9M,TOK,close,USDCNYV9M CMPT Curncy
10580,fx-implied-vol,bloomberg,daily,USDCNYV1Y,TOK,close,USDCNYV1Y CMPT Curncy
10581,fx-implied-vol,bloomberg,daily,USDCNYV2Y,TOK,close,USDCNYV2Y CMPT Curncy
10582,fx-implied-vol,bloomberg,daily,USDCNYV3Y,TOK,close,USDCNYV3Y CMPT Curncy
10583,fx-implied-vol,bloomberg,daily,USDCNYV5Y,TOK,close,USDCNYV5Y CMPT Curncy
10584,fx-implied-vol,bloomberg,daily,USDCNY25RON,TOK,close,USDCNY25RON CMPT Curncy
10585,fx-implied-vol,bloomberg,daily,USDCNY25R1W,TOK,close,USDCNY25R1W CMPT Curncy
10586,fx-implied-vol,bloomberg,daily,USDCNY25R2W,TOK,close,USDCNY25R2W CMPT Curncy
10587,fx-implied-vol,bloomberg,daily,USDCNY25R3W,TOK,close,USDCNY25R3W CMPT Curncy
10588,fx-implied-vol,bloomberg,daily,USDCNY25R1M,TOK,close,USDCNY25R1M CMPT Curncy
10589,fx-implied-vol,bloomberg,daily,USDCNY25R2M,TOK,close,USDCNY25R2M CMPT Curncy
10590,fx-implied-vol,bloomberg,daily,USDCNY25R3M,TOK,close,USDCNY25R3M CMPT Curncy
10591,fx-implied-vol,bloomberg,daily,USDCNY25R4M,TOK,close,USDCNY25R4M CMPT Curncy
10592,fx-implied-vol,bloomberg,daily,USDCNY25R6M,TOK,close,USDCNY25R6M CMPT Curncy
10593,fx-implied-vol,bloomberg,daily,USDCNY25R9M,TOK,close,USDCNY25R9M CMPT Curncy
10594,fx-implied-vol,bloomberg,daily,USDCNY25R1Y,TOK,close,USDCNY25R1Y CMPT Curncy
10595,fx-implied-vol,bloomberg,daily,USDCNY25R2Y,TOK,close,USDCNY25R2Y CMPT Curncy
10596,fx-implied-vol,bloomberg,daily,USDCNY25R3Y,TOK,close,USDCNY25R3Y CMPT Curncy
10597,fx-implied-vol,bloomberg,daily,USDCNY25R5Y,TOK,close,USDCNY25R5Y CMPT Curncy
10598,fx-implied-vol,bloomberg,daily,USDCNY10RON,TOK,close,USDCNY10RON CMPT Curncy
10599,fx-implied-vol,bloomberg,daily,USDCNY10R1W,TOK,close,USDCNY10R1W CMPT Curncy
10600,fx-implied-vol,bloomberg,daily,USDCNY10R2W,TOK,close,USDCNY10R2W CMPT Curncy
10601,fx-implied-vol,bloomberg,daily,USDCNY10R3W,TOK,close,USDCNY10R3W CMPT Curncy
10602,fx-implied-vol,bloomberg,daily,USDCNY10R1M,TOK,close,USDCNY10R1M CMPT Curncy
10603,fx-implied-vol,bloomberg,daily,USDCNY10R2M,TOK,close,USDCNY10R2M CMPT Curncy
10604,fx-implied-vol,bloomberg,daily,USDCNY10R3M,TOK,close,USDCNY10R3M CMPT Curncy
10605,fx-implied-vol,bloomberg,daily,USDCNY10R4M,TOK,close,USDCNY10R4M CMPT Curncy
10606,fx-implied-vol,bloomberg,daily,USDCNY10R6M,TOK,close,USDCNY10R6M CMPT Curncy
10607,fx-implied-vol,bloomberg,daily,USDCNY10R9M,TOK,close,USDCNY10R9M CMPT Curncy
10608,fx-implied-vol,bloomberg,daily,USDCNY10R1Y,TOK,close,USDCNY10R1Y CMPT Curncy
10609,fx-implied-vol,bloomberg,daily,USDCNY10R2Y,TOK,close,USDCNY10R2Y CMPT Curncy
10610,fx-implied-vol,bloomberg,daily,USDCNY10R3Y,TOK,close,USDCNY10R3Y CMPT Curncy
10611,fx-implied-vol,bloomberg,daily,USDCNY10R5Y,TOK,close,USDCNY10R5Y CMPT Curncy
10612,fx-implied-vol,bloomberg,daily,USDCNY25BON,TOK,close,USDCNY25BON CMPT Curncy
10613,fx-implied-vol,bloomberg,daily,USDCNY25B1W,TOK,close,USDCNY25B1W CMPT Curncy
10614,fx-implied-vol,bloomberg,daily,USDCNY25B2W,TOK,close,USDCNY25B2W CMPT Curncy
10615,fx-implied-vol,bloomberg,daily,USDCNY25B3W,TOK,close,USDCNY25B3W CMPT Curncy
10616,fx-implied-vol,bloomberg,daily,USDCNY25B1M,TOK,close,USDCNY25B1M CMPT Curncy
10617,fx-implied-vol,bloomberg,daily,USDCNY25B2M,TOK,close,USDCNY25B2M CMPT Curncy
10618,fx-implied-vol,bloomberg,daily,USDCNY25B3M,TOK,close,USDCNY25B3M CMPT Curncy
10619,fx-implied-vol,bloomberg,daily,USDCNY25B4M,TOK,close,USDCNY25B4M CMPT Curncy
10620,fx-implied-vol,bloomberg,daily,USDCNY25B6M,TOK,close,USDCNY25B6M CMPT Curncy
10621,fx-implied-vol,bloomberg,daily,USDCNY25B9M,TOK,close,USDCNY25B9M CMPT Curncy
10622,fx-implied-vol,bloomberg,daily,USDCNY25B1Y,TOK,close,USDCNY25B1Y CMPT Curncy
10623,fx-implied-vol,bloomberg,daily,USDCNY25B2Y,TOK,close,USDCNY25B2Y CMPT Curncy
10624,fx-implied-vol,bloomberg,daily,USDCNY25B3Y,TOK,close,USDCNY25B3Y CMPT Curncy
10625,fx-implied-vol,bloomberg,daily,USDCNY25B5Y,TOK,close,USDCNY25B5Y CMPT Curncy
10626,fx-implied-vol,bloomberg,daily,USDCNY10BON,TOK,close,USDCNY10BON CMPT Curncy
10627,fx-implied-vol,bloomberg,daily,USDCNY10B1W,TOK,close,USDCNY10B1W CMPT Curncy
10628,fx-implied-vol,bloomberg,daily,USDCNY10B2W,TOK,close,USDCNY10B2W CMPT Curncy
10629,fx-implied-vol,bloomberg,daily,USDCNY10B3W,TOK,close,USDCNY10B3W CMPT Curncy
10630,fx-implied-vol,bloomberg,daily,USDCNY10B1M,TOK,close,USDCNY10B1M CMPT Curncy
10631,fx-implied-vol,bloomberg,daily,USDCNY10B2M,TOK,close,USDCNY10B2M CMPT Curncy
10632,fx-implied-vol,bloomberg,daily,USDCNY10B3M,TOK,close,USDCNY10B3M CMPT Curncy
10633,fx-implied-vol,bloomberg,daily,USDCNY10B4M,TOK,close,USDCNY10B4M CMPT Curncy
10634,fx-implied-vol,bloomberg,daily,USDCNY10B6M,TOK,close,USDCNY10B6M CMPT Curncy
10635,fx-implied-vol,bloomberg,daily,USDCNY10B9M,TOK,close,USDCNY10B9M CMPT Curncy
10636,fx-implied-vol,bloomberg,daily,USDCNY10B1Y,TOK,close,USDCNY10B1Y CMPT Curncy
10637,fx-implied-vol,bloomberg,daily,USDCNY10B2Y,TOK,close,USDCNY10B2Y CMPT Curncy
10638,fx-implied-vol,bloomberg,daily,USDCNY10B3Y,TOK,close,USDCNY10B3Y CMPT Curncy
10639,fx-implied-vol,bloomberg,daily,USDCNY10B5Y,TOK,close,USDCNY10B5Y CMPT Curncy
10640,fx-implied-vol,bloomberg,daily,USDCNHVON,TOK,close,USDCNHVON CMPT Curncy
10641,fx-implied-vol,bloomberg,daily,USDCNHV1W,TOK,close,USDCNHV1W CMPT Curncy
10642,fx-implied-vol,bloomberg,daily,USDCNHV2W,TOK,close,USDCNHV2W CMPT Curncy
10643,fx-implied-vol,bloomberg,daily,USDCNHV3W,TOK,close,USDCNHV3W CMPT Curncy
10644,fx-implied-vol,bloomberg,daily,USDCNHV1M,TOK,close,USDCNHV1M CMPT Curncy
10645,fx-implied-vol,bloomberg,daily,USDCNHV2M,TOK,close,USDCNHV2M CMPT Curncy
10646,fx-implied-vol,bloomberg,daily,USDCNHV3M,TOK,close,USDCNHV3M CMPT Curncy
10647,fx-implied-vol,bloomberg,daily,USDCNHV4M,TOK,close,USDCNHV4M CMPT Curncy
10648,fx-implied-vol,bloomberg,daily,USDCNHV6M,TOK,close,USDCNHV6M CMPT Curncy
10649,fx-implied-vol,bloomberg,daily,USDCNHV9M,TOK,close,USDCNHV9M CMPT Curncy
10650,fx-implied-vol,bloomberg,daily,USDCNHV1Y,TOK,close,USDCNHV1Y CMPT Curncy
10651,fx-implied-vol,bloomberg,daily,USDCNHV2Y,TOK,close,USDCNHV2Y CMPT Curncy
10652,fx-implied-vol,bloomberg,daily,USDCNHV3Y,TOK,close,USDCNHV3Y CMPT Curncy
